# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-03-21 02:47:56 EDT       (nadww01)
#
# US Geological Survey groundwater levels
#
# Data for the following 14 site(s) are contained in this file
#    USGS 175708066163000 PIEZOMETER ERMITANO CENTRAL, SALINAS, PR 
#    USGS 175711066143600 PIEZOMETER JBNERR EAST 1 SALINAS, PR 
#    USGS 175711066143601 PIEZOMETER JBNERR EAST 2 SALINAS, PR 
#    USGS 175721066151400 PIEZOMETER JBNERR WEST 1 SALINAS, PR 
#    USGS 175721066151401 PIEZOMETER JBNERR WEST 2 SALINAS, PR 
#    USGS 175735066151800 PIEZOMETER C RASA, SALINAS, PR 
#    USGS 175748066160400 SAL 1 WELL, SALINAS, PR 
#    USGS 175833066145800 PIEZOMETER A RASA, SALINAS, PR 
#    USGS 175848066170700 PIEZOMETER RASA G SALINAS, PR 
#    USGS 175910066155500 PIEZOMETER RASA D, SALINAS, PR 
#    USGS 175921066144500 LAN 2 WELL, SALINAS, PR 
#    USGS 175933066161800 AMA 2 WELL, SALINAS, PR 
#    USGS 175947066130601 PIEZOMETER AGUIRRE HW 5B, SALINAS, PR 
#    USGS 180104066152300 PIEZOMETER RM 10, SALINAS, PR 
# -----------------------------------------------------------------------------------
#
# The fields in this file include:
# ---------------------------------
# agency_cd     Agency code
# site_no       USGS site number
# site_tp_cd    Site type code
# lev_dt        Date level measured
# lev_tm        Time level measured
# lev_tz_cd     Time datum
# lev_va        Water-level value in feet below land surface
# sl_lev_va     Water-level value in feet above specific vertical datum
# sl_datum_cd   Referenced vertical datum
# lev_status_cd Status
# lev_agency_cd Measuring agency
# lev_dt_acy_cd Water-level date-time accuracy
# lev_acy_cd    Water-level accuracy
# lev_src_cd    Source of measurement
# lev_meth_cd   Method of measurement
# lev_age_cd    Water-level approval status
#
# Referenced agency codes (lev_agency_cd) included in this output:
#
#     ""         Not determined
#     USGS       U.S. Geological Survey
#
# Referenced site type codes (site_tp_cd) included in this output:
#
#     GW         Well
#     GW-MW      Multiple wells
#     GW-TH      Test hole
#
# Referenced water-level site status codes (lev_status_cd) included in this output:
#
#     ""         The reported water-level measurement represents a static level
#     A          Water level was affected by atmospheric pressure.
#     B          Water level was affected by tide stage.
#     D          Site was dry (no water level was recorded).
#     P          Site was being pumped.
#     R          Site had been pumped recently.
#     S          Nearby site that taps the same aquifer was being pumped.
#     T          Nearby site that taps the same aquifer had been pumped recently.
#     X          Water level was affected by stage in nearby surface-water site.
#     Z          Other conditions existed that would affect the measured water level (explain in remarks).
#
# Referenced water-level date-time accuracy codes (lev_dt_acy_cd) included in this output:
#
#     D          Date is accurate to the Day
#     M          Date is accurate to the Month
#     m          Date is accurate to the Minute
#
# Referenced water-level accuracy codes (lev_acy_cd) included in this output:
#
#     ""         Not determined
#     0          Water level accuracy to nearest foot
#     1          Water level accuracy to nearest tenth of a foot
#     2          Water level accuracy to nearest hundredth of a foot
#
# Referenced source of measurement codes (lev_src_cd) included in this output:
#
#     R          Reported by person other than the owner, driller, or another government agency.
#     S          Measured by personnel of reporting agency.
#     U          Source is unknown.
#
# Referenced method of measurement codes (lev_meth_cd) included in this output:
#
#     A          Airline measurement.
#     F          Transducer.
#     R          Reported, method not known.
#     S          Steel-tape measurement.
#     T          Electric-tape measurement.
#     U           Unknown method.
#
# Referenced water-level approval-status codes (lev_age_cd) included in this output:
#
#     A          Approved for publication -- Processing and review completed.
#     P          Provisional data subject to revision.
#
agency_cd	site_no	site_tp_cd	lev_dt	lev_tm	lev_tz_cd	lev_va	sl_lev_va	sl_datum_cd	lev_status_cd	lev_agency_cd	lev_dt_acy_cd	lev_acy_cd	lev_src_cd	lev_meth_cd	lev_age_cd
USGS	175711066143601	GW-MW	2014-06-10	13:33	AST	9.74			B	USGS	m	2	S	T	A
USGS	175711066143601	GW-MW	2014-07-28	14:35	AST	10.89			B	USGS	m	2	S	T	A
USGS	175711066143601	GW-MW	2014-10-15	13:14	AST	10.52			B	USGS	m	2	S	T	A
USGS	175711066143601	GW-MW	2014-11-12	12:39	AST	9.77			B	USGS	m	2	S	T	A
USGS	175711066143601	GW-MW	2014-12-18	13:11	AST	9.97			B	USGS	m	2	S	T	A
USGS	175711066143601	GW-MW	2015-01-20	13:51	AST	10.58			B	USGS	m	2	S	T	A
USGS	175711066143601	GW-MW	2015-02-11	10:11	AST	10.60				USGS	m	2	S	T	A
USGS	175711066143601	GW-MW	2015-07-16	14:07	AST	11.41				USGS	m	2	S	S	A
USGS	175711066143601	GW-MW	2015-08-04	11:46	AST	11.00				USGS	m	2	S	T	A
USGS	175711066143601	GW-MW	2015-09-10	12:50	AST	10.11				USGS	m	2	S	S	A
USGS	175711066143601	GW-MW	2015-10-15	08:50	AST	9.92				USGS	m	2	S	S	A
USGS	175711066143601	GW-MW	2015-11-16	15:05	AST	9.07				USGS	m	2	S	S	A
USGS	175711066143601	GW-MW	2015-12-22	13:57	AST	9.24				USGS	m	2	S	S	A
USGS	175711066143601	GW-MW	2016-01-25	11:02	AST	9.58				USGS	m	2	S	S	A
USGS	175711066143601	GW-MW	2016-02-22	14:03	AST	9.88				USGS	m	2	S	S	A
USGS	175711066143601	GW-MW	2016-03-29	09:22	AST	10.22				USGS	m	2	S	S	A
USGS	175711066143601	GW-MW	2016-04-28	15:32	AST	10.67				USGS	m	2	S	S	A
USGS	175711066143601	GW-MW	2016-05-17	09:52	AST	9.85				USGS	m	2	S	S	A
USGS	175711066143601	GW-MW	2016-07-13	09:20	AST	9.82				USGS	m	2	S	S	A
USGS	175711066143601	GW-MW	2016-08-29	13:55	AST	10.1				USGS	m	1	S	S	A
USGS	175711066143601	GW-MW	2016-09-20	10:20	AST	10.51				USGS	m	2	S	S	A
USGS	175711066143601	GW-MW	2016-10-26	14:50	AST	8.27				USGS	m	2	S	S	A
USGS	175711066143601	GW-MW	2016-11-14	14:27	AST	8.04				USGS	m	2	S	S	A
USGS	175711066143601	GW-MW	2016-11-29	10:53	AST	7.86				USGS	m	2	S	S	A
USGS	175711066143601	GW-MW	2017-01-10	15:37	AST	9.00				USGS	m	2	S	S	A
USGS	175711066143601	GW-MW	2017-02-14	12:53	AST	9.61				USGS	m	2	S	S	A
USGS	175711066143601	GW-MW	2017-03-20	15:16	AST	10.23				USGS	m	2	S	S	A
USGS	175711066143601	GW-MW	2017-05-03	10:16	AST	10.18				USGS	m	2	S	S	A
USGS	175711066143601	GW-MW	2017-05-25	12:21	AST	9.99				USGS	m	2	S	S	A
USGS	175711066143601	GW-MW	2017-06-05	14:52	AST	10.02				USGS	m	2	S	S	A
USGS	175711066143601	GW-MW	2017-07-24	14:45	AST	9.89				USGS	m	2	S	S	A
USGS	175711066143601	GW-MW	2017-12-18	11:28	AST	8.07				USGS	m	2	S	S	A
USGS	175711066143601	GW-MW	2018-02-12	13:03	AST	5.48				USGS	m	2	S	S	A
USGS	175711066143601	GW-MW	2018-03-20	11:20	AST	6.21				USGS	m	2	S	S	A
USGS	175711066143601	GW-MW	2018-06-28	11:27	AST	5.64				USGS	m	2	S	S	A
USGS	175711066143601	GW-MW	2018-08-02	14:40	AST	5.71				USGS	m	2	S	S	A
USGS	175711066143601	GW-MW	2018-10-19	11:54	AST	3.37				USGS	m	2	S	S	P
USGS	175711066143601	GW-MW	2018-12-04	11:39	AST	4.43				USGS	m	2	S	S	P
USGS	175711066143601	GW-MW	2019-01-15	13:35	AST	4.82				USGS	m	2	S	S	P
USGS	175711066143601	GW-MW	2019-02-07	14:59	AST	5.10				USGS	m	2	S	S	P
USGS	175721066151400	GW-MW	2005-11-18	10:24	AST	-0.07				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2005-12-01	13:37	AST	-0.09				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2006-01-18	11:55	AST	-0.13				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2006-02-08	10:17	AST	-0.05				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2006-02-16	10:00	AST	0.14				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2006-02-22	10:00	AST	0.45				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2006-03-08	10:30	AST	-0.02				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2006-04-19	11:53	AST	0.32				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2006-05-03	09:51	AST	0.26				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2006-06-02	09:56	AST	0.42				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2006-07-18	15:26	AST	0.25				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2006-08-15	11:43	AST	0.43				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2006-10-20	10:29	AST	-0.11				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2006-12-01	13:32	AST	0.08				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2007-01-17	11:17	AST	1.73				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2007-02-21	10:25	AST	2.31				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2007-03-19	11:35	AST	2.75				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2007-04-19	09:37	AST	1.63				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2007-05-16	08:54	AST	2.65				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2007-05-16	10:28	AST	2.72			R	USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2007-06-11	10:40	AST	1.71				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2007-09-17	11:04	AST	2.16				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2007-10-11	12:38	AST	1.58				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2008-02-12	11:56	AST	1.61				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2008-04-16	11:22	AST	1.01				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2008-07-02	10:46	AST	1.59				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2008-08-25	11:39	AST	1.71			S	USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2008-10-30	11:39	AST	-1.11			X	USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2008-12-17	10:08	AST	0.08			S	USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2009-01-27	12:50	AST	-0.45			S	USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2009-03-04	12:04	AST	0.66			S	USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2009-05-18	11:59	AST	0.53			S	USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2009-07-14	13:37	AST	1.12				USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2009-07-14	13:59	AST	1.12				USGS	m	2	S	F	A
USGS	175721066151400	GW-MW	2009-08-27	11:56	AST	1.86				USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2009-09-23	13:16	AST	1.57				USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2009-10-09	11:02	AST	2.37				USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2009-12-17	10:42	AST	2.93				USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2010-01-27	09:17	AST	2.86				USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2010-02-08	11:16	AST	2.99			B	USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2010-04-29	11:41	AST	3.24			B	USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2010-05-25	12:39	AST	2.43			B	USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2010-08-02	12:31	AST	0.79			B	USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2010-10-22	10:24	AST	-0.50			S	USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2010-11-02	13:20	AST	-0.64			S	USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2010-12-27	15:16	AST	-1.45			B	USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2011-01-13	12:08	AST	-1.44			B	USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2011-03-30	11:36	AST	0.24			S	USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2011-04-19	14:35	AST	0.89			S	USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2011-04-27	13:31	AST	-0.15			S	USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2011-05-23	13:00	AST	-0.12			S	USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2011-06-27	11:06	AST	0.55			S	USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2011-07-14	10:26	AST	-0.95			S	USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2011-08-18	12:00	AST	1.32			S	USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2011-09-07	13:17	AST	-1.04			S	USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2011-10-12	12:08	AST	-2.58			S	USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2012-05-03	12:00	AST	-0.50			S	USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2012-06-05	13:06	AST	0.36			S	USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2012-07-19	14:21	AST	0.92			S	USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2012-08-20	13:20	AST	0.30			S	USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2012-09-21	15:53	AST	0.43			S	USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2012-10-05	12:12	AST	1.27			B	USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2012-12-03	12:26	AST	0.71			B	USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2013-01-28	12:41	AST	1.95			S	USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2013-02-15	11:36	AST	1.57			B	USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2013-04-05	11:11	AST	1.70			B	USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2013-05-28	11:55	AST	2.90			B	USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2013-06-17	11:04	AST	2.67			S	USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2013-07-12	12:45	AST	2.15			B	USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2013-08-07	12:13	AST	2.96			B	USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2013-09-18	12:56	AST	1.99			B	USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2013-10-29	10:53	AST	1.77			B	USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2013-12-13	11:15	AST	1.63			B	USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2013-12-13	12:14	AST	1.62			R	USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2014-04-21	13:07	AST	2.28			B	USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2014-06-10	13:59	AST	2.54			B	USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2014-07-28	15:04	AST	2.72			B	USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2014-10-15	10:41	AST	2.58			B	USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2014-11-12	13:46	AST	2.48			B	USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2014-12-18	14:27	AST	2.59			B	USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2015-01-20	14:19	AST	2.71			B	USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2015-01-28	13:07	AST	2.79			R	USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2015-02-11	11:16	AST	2.79				USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2015-03-12	10:29	AST	2.87				USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2015-04-16	10:36	AST	3.10				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2015-05-14	09:01	AST	3.99				USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2015-06-04	10:05	AST	4.08				USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2015-07-16	15:19	AST	4.18				USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2015-08-04	12:10	AST	3.81				USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2015-09-10	13:31	AST	4.02				USGS	m	2	S	T	A
USGS	175721066151400	GW-MW	2015-09-24	11:52	AST	3.33				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2015-10-15			4.54				USGS	D	2	S	S	P
USGS	175721066151400	GW-MW	2015-10-15	09:11	AST	4.54				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2015-11-16	15:47	AST	4.01				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2015-12-22	14:36	AST	3.06				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2016-01-27	12:26	AST	3.42				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2016-02-22	14:46	AST	3.41				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2016-03-29	09:52	AST	4.98				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2016-04-28	16:15	AST	4.70				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2016-05-17	10:30	AST	3.88				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2016-05-24	12:01	AST	3.97				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2016-07-13	10:02	AST	4.07				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2016-08-29	12:53	AST	3.65				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2016-09-20	10:41	AST	3.50				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2016-10-27	13:01	AST	2.91				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2016-11-14	15:18	AST	2.75				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2016-12-06	16:10	AST	2.72				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2017-01-10	16:00	AST	3.07				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2017-02-14	13:52	AST	3.92				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2017-03-20	15:32	AST	4.02				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2017-05-03	11:07	AST	3.25				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2017-05-25	13:07	AST	4.25				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2017-06-05	15:16	AST	3.59				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2017-12-18	13:27	AST	-1.07				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2018-02-12	14:33	AST	-1.01				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2018-06-05	11:31	AST	0.12				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2018-08-02	13:36	AST	0.65				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2018-10-19	10:47	AST	0.40				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2018-12-04	12:31	AST	0.99				USGS	m	2	S	S	A
USGS	175721066151400	GW-MW	2019-01-15	12:37	AST	1.29				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2005-11-18	10:31	AST	3.92				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2005-12-01	13:33	AST	4.56				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2006-01-18	11:26	AST	5.60				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2006-02-08	10:12	AST	5.47				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2006-02-16	10:05	AST	5.36				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2006-02-22	10:05	AST	5.70				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2006-03-08	10:18	AST	5.68				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2006-04-19	11:49	AST	6.04				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2006-05-03	09:41	AST	5.85				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2006-06-02	10:33	AST	5.85				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2006-07-18	15:13	AST	4.02				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2006-08-15	11:31	AST	4.13				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2006-10-20	10:42	AST	2.30				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2006-12-01	13:40	AST	3.60				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2007-01-17	11:23	AST	4.88				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2007-02-21	10:40	AST	5.53				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2007-03-19	11:39	AST	6.23				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2007-04-19	09:44	AST	6.55				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2007-06-11	10:46	AST	6.12				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2007-09-17	11:11	AST	8.90				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2007-10-11	12:57	AST	5.26				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2008-04-16	11:40	AST	6.95				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2008-07-02	11:07	AST	8.87				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2008-08-25	11:50	AST	8.20			S	USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2008-10-30	11:32	AST	3.38			X	USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2008-12-17	10:17	AST	4.59			S	USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2009-01-27	12:48	AST	4.35			S	USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2009-02-10	10:27	AST	4.80			S	USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2009-03-04	12:13	AST	4.61			S	USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2009-04-15	09:17	AST	6.11			S	USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2009-05-18	12:01	AST	2.76			S	USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2009-07-14	13:39	AST	6.73				USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2009-08-27	11:58	AST	7.96				USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2009-09-23	13:17	AST	6.69				USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2009-10-09	11:04	AST	7.54				USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2009-11-23	11:57	AST	6.87				USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2009-12-17	10:43	AST	7.59				USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2010-01-27	09:18	AST	6.88				USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2010-02-08	11:22	AST	7.52			S	USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2010-04-29	11:44	AST	8.90			A	USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2010-05-25	12:42	AST	9.58			S	USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2010-08-02	12:35	AST	3.84			A	USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2010-10-22	10:21	AST	3.54			S	USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2010-11-02	13:23	AST	4.08			S	USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2010-12-27	15:19	AST	4.55			S	USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2011-01-13	12:11	AST	4.76			S	USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2011-03-30	11:32	AST	5.49			S	USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2011-04-27	13:28	AST	5.36			S	USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2011-05-23	12:57	AST	2.73			S	USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2011-06-27	11:04	AST	3.88			S	USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2011-07-14	10:24	AST	2.65			S	USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2011-09-07	13:15	AST	3.24			S	USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2011-10-12	12:06	AST	2.95			S	USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2012-06-05	13:08	AST	4.46			S	USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2012-07-19	14:18	AST	5.16			S	USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2012-08-20	13:16	AST	4.31			S	USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2012-09-21	15:50	AST	4.88			S	USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2012-10-05	12:16	AST	5.26			B	USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2012-12-03	12:29	AST	5.16			B	USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2013-01-28	12:44	AST	6.58			S	USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2013-02-15	11:33	AST	6.85			B	USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2013-04-05	11:12	AST	7.84			B	USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2013-05-28	11:58	AST	8.60			B	USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2013-06-17	11:07	AST	9.23			S	USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2013-07-12	12:42	AST	9.26			B	USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2013-08-07	12:10	AST	10.16			B	USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2013-09-18	12:59	AST	5.51			B	USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2013-10-29	10:53	AST	5.61			B	USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2013-12-13	11:18	AST	5.43			B	USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2013-12-13	12:04	AST	5.45			B	USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2014-04-21	13:11	AST	8.94			B	USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2014-06-10	14:05	AST	10.38			B	USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2014-07-28	15:07	AST	11.62			B	USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2014-08-11	11:29	AST	11.33			S	USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2014-10-15	10:46	AST	11.70			B	USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2014-11-12	13:34	AST	10.50			B	USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2014-12-18	14:39	AST	10.91			B	USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2015-01-20	14:25	AST	11.87			B	USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2015-02-11	11:02	AST	12.16				USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2015-03-12	10:37	AST	12.42				USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2015-04-16	10:32	AST	12.93				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2015-05-14	08:46	AST	13.44				USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2015-06-04	10:17	AST	13.15				USGS	m	2	S	T	A
